nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id.1,nama_kelurahan,nama_kecamatan,nama_kota,nomor
indomaret itc kuningan,0.0,0,-6.2235581,106.8259947,"jl. prof. dr. satrio no.18, rt.11/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJDW3h1JDzaS4R8CQ1sNCxq94,Indomaret,ChIJDW3h1JDzaS4R8CQ1sNCxq94,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,555
indomaret pedurenan,4.4,99,-6.2222333,106.8261754,"jl. pedurenan masjid iii no.50, rt.8/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJjyTKfPnzaS4RmgahJeqJgd8,Indomaret,ChIJjyTKfPnzaS4RmgahJeqJgd8,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,556
indomaret,4.0,7,-6.223766,106.826793,"jl. prof. dr. satrio no.63, rt.11/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJq-xEWLDzaS4RO4DqvG3IFd0,Indomaret,ChIJq-xEWLDzaS4RO4DqvG3IFd0,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,557
indomaret menara kuningan,5.0,2,-6.2186328,106.8300399,"6, jl. denpasar no.7, rt.6/rw.7, kuningan, karet kuningan, kota jakarta selatan",ChIJX77vnO3zaS4RglK4CERSUh4,Indomaret,ChIJX77vnO3zaS4RglK4CERSUh4,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,558
indomaret plus,4.0,88,-6.2212663,106.8270455,"jl. karet pedurenan no.68a, rt.9/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJFwAAAPnzaS4RSejras5dRMU,Indomaret,ChIJFwAAAPnzaS4RSejras5dRMU,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,559
indomaret dr satrio 289,4.6,13,-6.2177327,106.8196168,"jalan professor doktor satrio no.289, karet kuningan, setiabudi rt.1/rw.1, kuningan, rt.1/rw.1, kuningan, karet kuningan, south jakarta city",ChIJf1IrAD3zaS4RP2uQZVJc8jY,Indomaret,ChIJf1IrAD3zaS4RP2uQZVJc8jY,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,560
indomaret plaza festival,3.4,10,-6.2212209,106.8328964,"qrhm+g56, rt.2/rw.5, karet kuningan, south jakarta city",ChIJMUTCa23zaS4RHTh8p6ntkmM,Indomaret,ChIJMUTCa23zaS4RHTh8p6ntkmM,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,561
indomaret bek murad fz7m,4.2,36,-6.216344,106.8201923,"jl. bek murad no.36, rw.1, kuningan, karet kuningan, kota jakarta selatan",ChIJCzDmJsD1aS4RcZY18yQacU8,Indomaret,ChIJCzDmJsD1aS4RcZY18yQacU8,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,562
indomaret karbela,4.0,35,-6.2160862,106.8232321,"jl. flamboyan no.1, rt.9/rw.3, kuningan, karet, kota jakarta selatan",ChIJQ7XctwD0aS4RfpVYI5dO7Tk,Indomaret,ChIJQ7XctwD0aS4RfpVYI5dO7Tk,Karet,Setiabudi,Kota Jakarta Selatan,563
indomaret setiabudi 17 ttap,4.7,9,-6.2104472,106.8230337,"jl. setiabudi raya no.17, rt.2/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJT8CQPFb1aS4RK8qucus35Ww,Indomaret,ChIJT8CQPFb1aS4RK8qucus35Ww,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,564
indomaret the peak - tapq,0.0,0,-6.2105197,106.8242588,"qrqf+rj4, the peak jalan setiabudi raya, rt.2/rw.2, kuningan, setia budi, kota jakarta selatan",ChIJ_1BcKv_1aS4Rlooh3g26uJc,Indomaret,ChIJ_1BcKv_1aS4Rlooh3g26uJc,Setia Budi,Setiabudi,Kota Jakarta Selatan,565
indomaret (tokx),0.0,0,-6.2066261,106.8267823,"jl. setia budi viii no.10, rt.2/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJq1gLE__1aS4RWeHN-mgTXGM,Indomaret,ChIJq1gLE__1aS4RWeHN-mgTXGM,Setia Budi,Setiabudi,Kota Jakarta Selatan,566
indomaret convenience store point,4.0,25,-6.2048824,106.8226389,"wisma indosemen lantai gf/annex kav. 70-71, jl. jenderal sudirman, rt.3/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJJ5m3hBz0aS4RBJ9_gwBC4gk,Indomaret,ChIJJ5m3hBz0aS4RBJ9_gwBC4gk,Setia Budi,Setiabudi,Kota Jakarta Selatan,567
indomaret plus,0.0,0,-6.2082474,106.8327765,"qrrm+p42, rt.8/rw.2, guntur, south jakarta city",ChIJZU13Dof1aS4RXIGm2TLCTWY,Indomaret,ChIJZU13Dof1aS4RXIGm2TLCTWY,Guntur,Setiabudi,Kota Jakarta Selatan,568
indomaret menara imperium (t7xu),4.6,15,-6.2101278,106.8312488,"menara imperium, jl. h. r. rasuna said no.1, rt.1/rw.6, guntur, kota jakarta selatan",ChIJHYztEg_0aS4RoD35swJ40H4,Indomaret,ChIJHYztEg_0aS4RoD35swJ40H4,Guntur,Setiabudi,Kota Jakarta Selatan,569
indomaret,0.0,0,-6.214337,106.8312134,"wisma budi, jl. h. r. rasuna said no.3, rt.3/rw.1, karet, kota jakarta selatan",ChIJVwsQapH1aS4RRn0qO3oi72c,Indomaret,ChIJVwsQapH1aS4RRn0qO3oi72c,Karet,Setiabudi,Kota Jakarta Selatan,570
indomaret menteng wadas,3.0,2,-6.2106207,106.8419454,"jl. menteng wadas timur no.17, rt.1/rw.7, ps. manggis, kota jakarta selatan",ChIJVxLzin71aS4R5ngDmYA-lEM,Indomaret,ChIJVxLzin71aS4R5ngDmYA-lEM,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,571
indomaret,4.4,75,-6.2162857,106.843786,"qrmv+fgp, rt.1/rw.7, menteng atas, south jakarta city",ChIJE27Ce3X0aS4RwPqn75uJU88,Indomaret,ChIJE27Ce3X0aS4RwPqn75uJU88,Menteng Atas,Setiabudi,Kota Jakarta Selatan,572
indomaret menteng wadas 2,3.8,8,-6.2113933,106.8415987,"jl. menteng wadas timur no.11, rt.8/rw.1, ps. manggis, kota jakarta selatan",ChIJt6qq6gz0aS4Rc32yPpqE5bc,Indomaret,ChIJt6qq6gz0aS4Rc32yPpqE5bc,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,573
indomaret guntur t 42,4.4,208,-6.2086144,106.8368663,"jl. guntur no.40, rt.8/rw.1, guntur, kota jakarta selatan",ChIJU8fWq6_1aS4RLiY3lLYzs2o,Indomaret,ChIJU8fWq6_1aS4RLiY3lLYzs2o,Guntur,Setiabudi,Kota Jakarta Selatan,574
indomaret menteng atas,3.8,22,-6.214204,106.8409467,"jl. menteng atas no.rt. 03/06, rt.3/rw.6, menteng atas, kota jakarta selatan",ChIJb2LXKQv0aS4RMsA0_7UBZqw,Indomaret,ChIJb2LXKQv0aS4RMsA0_7UBZqw,Menteng Atas,Setiabudi,Kota Jakarta Selatan,575
indomaret minangkabau dalam,4.2,195,-6.2156947,106.8422542,"jl. minangkabau dalam no.1, rt.4/rw.14, menteng atas, kota jakarta selatan",ChIJt9agVXX0aS4RMX9VQephLU0,Indomaret,ChIJt9agVXX0aS4RMX9VQephLU0,Menteng Atas,Setiabudi,Kota Jakarta Selatan,576
indomaret permata kuningan,3.0,7,-6.2123971,106.8336757,"jalan kuningan mulia kav. 9c, kel. guntur, kec. setiabudi, rt.6/rw.1, menteng atas, rt.6/rw.1, menteng atas, kota jakarta selatan",ChIJw___Pw70aS4RWR0PfuJ3EbQ,Indomaret,ChIJw___Pw70aS4RWR0PfuJ3EbQ,Menteng Atas,Setiabudi,Kota Jakarta Selatan,577
indomaret point wisma budi,3.8,5,-6.2141795,106.831199,"jl. hr rasuna said no.kav c5-6, rt.3/rw.1, 10, karet, kota jakarta selatan",ChIJS4y29Aj0aS4Rhsigp-JY_H4,Indomaret,ChIJS4y29Aj0aS4Rhsigp-JY_H4,Karet,Setiabudi,Kota Jakarta Selatan,578
indomaret,4.4,56,-6.2113771,106.8413589,"jl. menteng wadas timur no.3, rw.7, ps. manggis, kota jakarta selatan",ChIJ8wnNTnP0aS4Rt4yRAq93XYE,Indomaret,ChIJ8wnNTnP0aS4Rt4yRAq93XYE,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,579
indomaret wisma staco,5.0,2,-6.2246197,106.8401752,"wisma staco, jl. raya casablanca no.4, rt.4/rw.12, menteng dalam, kota jakarta selatan",ChIJTYdPFlzzaS4R4JoaMHSAiPY,Indomaret,ChIJTYdPFlzzaS4R4JoaMHSAiPY,Menteng Dalam,Tebet,Kota Jakarta Selatan,608
indomaret plus rasamala,4.1,61,-6.2336278,106.8395619,"jl. rasamala raya no.26, rt.7/rw.9, menteng dalam, kota jakarta selatan",ChIJtaqqauvzaS4RnSCep_ghRMM,Indomaret,ChIJtaqqauvzaS4RnSCep_ghRMM,Menteng Dalam,Tebet,Kota Jakarta Selatan,609
indomaret soepomo,4.1,16,-6.2325019,106.8444327,"qr9v+2q4, jalan dr. soepomo, rt.1/rw.3, menteng dalam, kota jakarta selatan",ChIJw4Qe95TzaS4R4TukR0p9hZk,Indomaret,ChIJw4Qe95TzaS4R4TukR0p9hZk,Menteng Dalam,Tebet,Kota Jakarta Selatan,610
indomaret supomo 2,3.9,40,-6.2392779,106.8456902,"jl. prof. dr. soepomo no.02, rt.14/rw.6, tebet bar., kota jakarta selatan",ChIJXRviXL7zaS4RE8cUq9rXJQc,Indomaret,ChIJXRviXL7zaS4RE8cUq9rXJQc,Tebet Barat,Tebet,Kota Jakarta Selatan,611
indomaret casablanca,3.7,22,-6.2250076,106.8428196,"jalan casablanca, rt. 07 / rw. 11, menteng dalam, tebet, rt.7/rw.11, menteng dalam, kota jakarta selatan",ChIJVaFRO43zaS4R9wZv9oxkGeI,Indomaret,ChIJVaFRO43zaS4R9wZv9oxkGeI,Menteng Dalam,Tebet,Kota Jakarta Selatan,612
indomaret tebet barat in tk29,4.2,149,-6.2383462,106.847226,"jl. tebet barat dalam ivd no.88, rw.6, tebet bar., kota jakarta selatan",ChIJ7ahV373zaS4Rm9rs7VrGTVg,Indomaret,ChIJ7ahV373zaS4Rm9rs7VrGTVg,Tebet Barat,Tebet,Kota Jakarta Selatan,613
indomaret pal batu 36,4.3,70,-6.2247397,106.8447512,"jl. pal batu raya no.36, rt.13/rw.4, menteng dalam, kota jakarta selatan",ChIJtX8wqY3zaS4RTpmMPQzAFbg,Indomaret,ChIJtX8wqY3zaS4RTpmMPQzAFbg,Menteng Dalam,Tebet,Kota Jakarta Selatan,614
indomaret,4.2,421,-6.2292053,106.8474494,"jl. prof supomo no 321 blok bz persil no 19, rt.13/rw.2, tebet barat, rt.13/rw.2, tebet bar., kota jakarta selatan",ChIJxf__P5bzaS4RZ7KfkYohoDc,Indomaret,ChIJxf__P5bzaS4RZ7KfkYohoDc,Tebet Barat,Tebet,Kota Jakarta Selatan,615
indomaret al barkah,4.6,18,-6.2204901,106.8472328,"jl. albarkah no.20, rt.7/rw.3, manggarai sel., kota jakarta selatan",ChIJk___P4nzaS4RKHnkXKOuy64,Indomaret,ChIJk___P4nzaS4RKHnkXKOuy64,Manggarai Selatan,Tebet,Kota Jakarta Selatan,616
indomaret apartemen casablanca,1.0,1,-6.2232986,106.8453453,"jl. raya casablanca no.14, rw.5, menteng dalam, kota jakarta selatan",ChIJV4P3VhjzaS4RnuDMhqW9W2w,Indomaret,ChIJV4P3VhjzaS4RnuDMhqW9W2w,Menteng Dalam,Tebet,Kota Jakarta Selatan,617
indomaret tebet raya,4.3,37,-6.2303423,106.8514366,"jl. tebet raya no.30 a, rt.2/rw.2, tebet bar., kota jakarta selatan",ChIJV7cl6pDzaS4RnpIsEEg4Wik,Indomaret,ChIJV7cl6pDzaS4RnpIsEEg4Wik,Tebet Barat,Tebet,Kota Jakarta Selatan,618
indomaret casablanca mansion fl12,4.0,4,-6.2231852,106.8461687,"qrgw+qf6, apartemen casablanca mansion jalan casablanca setia budi, rt.14/rw.5, menteng dalam, kota jakarta selatan",ChIJuRjcO4zzaS4RUa5WFynptng,Indomaret,ChIJuRjcO4zzaS4RUa5WFynptng,Menteng Dalam,Tebet,Kota Jakarta Selatan,619
indomaret tebet,4.7,26,-6.2242003,106.8525338,"jl. kh abdullah syafei no.2, rt.12/rw.5, bukit duri, kota jakarta selatan",ChIJndinnI_zaS4RsBdPM7-_7mo,Indomaret,ChIJndinnI_zaS4RsBdPM7-_7mo,Bukit Duri,Tebet,Kota Jakarta Selatan,620
indomaret tebet barat raya,4.4,15,-6.2383118,106.850335,"jl. tebet barat ix no.20, rt.5/rw.4, tebet bar., kota jakarta selatan",ChIJBxrDu73zaS4R_jKixhfyWEE,Indomaret,ChIJBxrDu73zaS4R_jKixhfyWEE,Tebet Barat,Tebet,Kota Jakarta Selatan,621
indomaret stasiun tebet,0.0,0,-6.227752,106.8563415,"dalam 3, 4, jl. tebet raya no.69, rt.4/rw.1, tebet tim., kota jakarta selatan",ChIJfS5DnODzaS4RByux-xL7Cy4,Indomaret,ChIJfS5DnODzaS4RByux-xL7Cy4,Tebet Timur,Tebet,Kota Jakarta Selatan,622
indomaret asem baris,4.1,23,-6.2389963,106.8602569,"jl. asem baris raya no.1, rt.6/rw.13, kb. baru, kota jakarta selatan",ChIJuZeA4KHzaS4RO8kOMnZzjnw,Indomaret,ChIJuZeA4KHzaS4RO8kOMnZzjnw,Kebon Baru,Tebet,Kota Jakarta Selatan,623
indomaret tebet timur dalam raya,4.4,11,-6.2363837,106.8568272,"jl. tebet timur dalam raya no.29, rt.11/rw.7, tebet tim., kota jakarta selatan",ChIJzddog5jzaS4RM7Gl9dS3Gbs,Indomaret,ChIJzddog5jzaS4RM7Gl9dS3Gbs,Tebet Timur,Tebet,Kota Jakarta Selatan,624
indomaret mt haryono,4.3,3,-6.2422974,106.8551682,"menara mt. haryono, jl. mt. haryono kav 23, rt.12/rw.5, tebet timur, tebet, rt.10/rw.9, tebet tim., kota jakarta selatan",ChIJHQAAwJnzaS4RX1MjemHCBZM,Indomaret,ChIJHQAAwJnzaS4RX1MjemHCBZM,Tebet Timur,Tebet,Kota Jakarta Selatan,625
indomaret asembaris 2. tc71,3.8,10,-6.2292648,106.8590207,"jalan asem baris, rt.5/rw.5, kebon baru, tebet, rt.5/rw.5, kb. baru, kota jakarta selatan",ChIJ95g2h5vzaS4R0qUPfUiXjys,Indomaret,ChIJ95g2h5vzaS4R0qUPfUiXjys,Kebon Baru,Tebet,Kota Jakarta Selatan,626
indomaret lapangan tembak 3,4.0,1,-6.2402503,106.8557039,"jl. lapangan tembak no. 08 rt. 02 rw. 10, rt.1/rw.8, east tebet, south jakarta city",ChIJE3_-BaPzaS4Rs0YHJv9N4H0,Indomaret,ChIJE3_-BaPzaS4Rs0YHJv9N4H0,Tebet Timur,Tebet,Kota Jakarta Selatan,627
indomaret abdullah syafei 45c,4.7,6,-6.2258963,106.8575556,"jalan kh. abdullah syafei no.45 1 2, rt.4/rw.1, manggarai sel., kota jakarta selatan",ChIJ63NDeWPzaS4RHVCnhEWtXTU,Indomaret,ChIJ63NDeWPzaS4RHVCnhEWtXTU,Manggarai Selatan,Tebet,Kota Jakarta Selatan,628
indomaret convenience store,4.3,73,-6.2258324,106.858882,"jl. bukit duri tanjakan no. 1 rt 12/ rw 02 rt.3, rt.1/rw.9, bukit duri, kota jakarta selatan",ChIJy6qqaoTzaS4RC_J-x2TbxZU,Indomaret,ChIJy6qqaoTzaS4RC_J-x2TbxZU,Bukit Duri,Tebet,Kota Jakarta Selatan,629
indomaret kampung melayu besar,4.2,9,-6.2252467,106.8628154,"jl. kampung melayu besar no.18 rt. 10 / rw. 02, kebon baru, tebet, rt.1/rw.1, kb. baru, kota jakarta selatan",ChIJD391JYPzaS4RQJHI5zLfWfg,Indomaret,ChIJD391JYPzaS4RQJHI5zLfWfg,Kebon Baru,Tebet,Kota Jakarta Selatan,630
indomaret plus tebet timur dalam,4.5,255,-6.2403194,106.8557598,"jl. tebet timur raya no.29, rt.1/rw.8, tebet tim., kota jakarta selatan",ChIJWRooDKPzaS4R-oR5GrizSpE,Indomaret,ChIJWRooDKPzaS4R-oR5GrizSpE,Tebet Timur,Tebet,Kota Jakarta Selatan,631
indomaret gudang peluru,4.8,13,-6.2255444,106.8622325,"jl. gudang peluru raya no.b1, rt.1/rw.1, kebon baru, south jakarta city",ChIJM_MGcAHzaS4RaWCJ-tf_NBA,Indomaret,ChIJM_MGcAHzaS4RaWCJ-tf_NBA,Kebon Baru,Tebet,Kota Jakarta Selatan,632
indomaret,5.0,1,-6.2256068,106.8622342,"qvf6+qv5, rt.12/rw.9, bukit duri, south jakarta city",ChIJn03pAwTzaS4R0bJEXJlngZc,Indomaret,ChIJn03pAwTzaS4R0bJEXJlngZc,Bukit Duri,Tebet,Kota Jakarta Selatan,633
indomaret kp melayu jembatan,4.3,8,-6.2261166,106.8638063,"jl. kp. melayu besar 1 no.225, rt.3/rw.1, kb. baru, kota jakarta selatan",ChIJZ4s-S53zaS4Rqs7o2XJV4Lc,Indomaret,ChIJZ4s-S53zaS4Rqs7o2XJV4Lc,Kebon Baru,Tebet,Kota Jakarta Selatan,634
indomaret bukit duri tanjakan 106,0.0,0,-6.2246365,106.8590463,"3, jl. ismail no.13-18, rt.3/rw.9, bukit duri, kota jakarta selatan",ChIJ18ZbnBjzaS4RX9R3AMc2iP0,Indomaret,ChIJ18ZbnBjzaS4RX9R3AMc2iP0,Bukit Duri,Tebet,Kota Jakarta Selatan,635
indomaret,5.0,1,-6.2258532,106.8588152,"blok a, jl. gudang peluru barat, jl. kh. abd. syafei'i no.17, rt.4/rw.3, kb. baru, kota jakarta selatan",ChIJq-_X7gzzaS4RvoAmsWNp4Qk,Indomaret,ChIJq-_X7gzzaS4RvoAmsWNp4Qk,Kebon Baru,Tebet,Kota Jakarta Selatan,636
indomaret dr. saharjo,4.2,16,-6.2160036,106.8440714,"jl. dr. saharjo no.109, rt.2/rw.10, manggarai sel., kota jakarta selatan",ChIJk___P4nzaS4R-mx5t36xeEE,Indomaret,ChIJk___P4nzaS4R-mx5t36xeEE,Manggarai Selatan,Tebet,Kota Jakarta Selatan,637
indomaret abdullah syafei,3.6,8,-6.2240566,106.8527215,"jl. abdullah syafe'i no.1 bukit duri, tebet, rt.12/rw.1, south manggarai, south jakarta city",ChIJw3pmkY7zaS4RzEJnuWOCvuI,Indomaret,ChIJw3pmkY7zaS4RzEJnuWOCvuI,Manggarai Selatan,Tebet,Kota Jakarta Selatan,638
indomaret - manggarai tb98,3.9,17,-6.2093992,106.8477239,"jl. dr. saharjo no.11d, rt.2/rw.5, manggarai, kota jakarta selatan",ChIJC_j2enH0aS4RLYqRmKfTNwU,Indomaret,ChIJC_j2enH0aS4RLYqRmKfTNwU,Manggarai,Tebet,Kota Jakarta Selatan,639
indomaret point stasiun manggarai,3.9,21,-6.2091042,106.8495212,"stasiun kereta api manggarai kebon manggis, rt.15/rw.4, manggarai, kota jakarta selatan",ChIJ4zoAOE7yaS4RTmrqJf3bbYg,Indomaret,ChIJ4zoAOE7yaS4RTmrqJf3bbYg,Manggarai,Tebet,Kota Jakarta Selatan,640
indomaret stasiun tebet,5.0,1,-6.2258363,106.8576173,"lapangan ros selatan no.45c, rt.4/rw.1, tebet tim., kota jakarta selatan",ChIJ111irRfzaS4RZQVb6NYgSuU,Indomaret,ChIJ111irRfzaS4RZQVb6NYgSuU,Tebet Timur,Tebet,Kota Jakarta Selatan,641
