nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id.1,nama_kelurahan,nama_kecamatan,nama_kota,nomor
alfamart - kebagusan city,4.2,17,-6.307295,106.8351857,"apartemen kebagusan city tower a, rt.1/rw.3, kebagusan, pasar minggu, rt.1/rw.3, kebagusan, kota jakarta selatan",ChIJr2pCifHtaS4RLO2T4wxkmtk,Alfamart,ChIJr2pCifHtaS4RLO2T4wxkmtk,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,458
alfamart kaplongan,0.0,0,-6.2895993,106.8399531,"blok pasar minggu rt 06/02, kaplongan",ChIJWXRO9N7zaS4REwUM9xF11QI,Alfamart,ChIJWXRO9N7zaS4REwUM9xF11QI,kaplongan,Pasar Minggu,Kota Jakarta Selatan,459
alfamart,4.2,17,-6.2959898,106.8365489,"jl. gurame i, rt.2/rw.9, kel, kota jakarta selatan",ChIJkRXFMgryaS4ROng0xXn-8EU,Alfamart,ChIJkRXFMgryaS4ROng0xXn-8EU,Jati Padang,Pasar Minggu,Kota Jakarta Selatan,460
alfamart,4.0,5,-6.2777493,106.8270138,"jl. pejaten barat raya kel no.36, rt.6/rw.3, ragunan, kota jakarta selatan",ChIJ8_uaqH3zaS4Rh21wCL2tD_g,Alfamart,ChIJ8_uaqH3zaS4Rh21wCL2tD_g,Ragunan,Pasar Minggu,Kota Jakarta Selatan,461
alfamart,4.3,102,-6.2725201,106.8383983,"jl. siaga raya no.17, rt.4/rw.4 kel, pejaten bar., kota jakarta selatan",ChIJxRVKKDnyaS4RxtZdiPBr3f4,Alfamart,ChIJxRVKKDnyaS4RxtZdiPBr3f4,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,462
alfamart,4.5,81,-6.2692393,106.8377635,"jl. siaga raya no.kel, rt.12/rw.0, pejaten bar., kota jakarta selatan",ChIJZ4vwWCzzaS4R9YOSWsktFtA,Alfamart,ChIJZ4vwWCzzaS4R9YOSWsktFtA,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,463
alfamart pejaten 2,4.2,13,-6.2795707,106.8349757,"jl. pejaten raya (graha pejaten) no. 5 j-k, rt.7/rw.7, kel, kota jakarta selatan",ChIJnX2VLibzaS4RTmYUIBuSA9A,Alfamart,ChIJnX2VLibzaS4RTmYUIBuSA9A,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,464
alfamart siaga raya,4.3,95,-6.2691579,106.8378314,"prjq+84j, rt.12/rw.4, west pejaten, south jakarta city",ChIJaYELyDnyaS4RCGjPIh_HyzU,Alfamart,ChIJaYELyDnyaS4RCGjPIh_HyzU,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,465
alfamart,2.8,4,-6.2797729,106.8375655,"jl. raya jatipadang no.kel, rt.8/rw.10, jati padang, kota jakarta selatan",ChIJIXz_vBXyaS4RCwm7-7rVjP4,Alfamart,ChIJIXz_vBXyaS4RCwm7-7rVjP4,Jati Padang,Pasar Minggu,Kota Jakarta Selatan,466
alfamart,4.3,119,-6.2661947,106.8408908,"jl. h. samali kel no.3, rt.1/rw.4, pejaten bar., kota jakarta selatan",ChIJkah0xDfyaS4RVVK-oIB1NjA,Alfamart,ChIJkah0xDfyaS4RVVK-oIB1NjA,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,467
alfamart,4.1,22,-6.2624146,106.8482494,"jl. empang tiga no.99 rt.14, rw no.kel, rt.14/rw.1, pejaten tim., kota jakarta selatan",ChIJldgfBQDzaS4RQD2w0HmvqT0,Alfamart,ChIJldgfBQDzaS4RQD2w0HmvqT0,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,468
alfamart,4.2,30,-6.2679459,106.8470626,"jl. batu i kel no.3, rt.4/rw.1, pejaten tim., kota jakarta selatan",ChIJ7etgAUbyaS4Rltk4NYMESVU,Alfamart,ChIJ7etgAUbyaS4Rltk4NYMESVU,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,469
alfamart,4.3,150,-6.2721008,106.8485963,"jl. angsana no 14 rt 101/5 kel, rt.10/rw.4, pejaten tim., kota jakarta selatan",ChIJf_l1EkTyaS4R9Tga6M5sprI,Alfamart,ChIJf_l1EkTyaS4R9Tga6M5sprI,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,470
alfamart,4.4,124,-6.2726555,106.8465858,"jl. raya pasar minggu, rt.12/rw.005 kel, pejaten tim., kota jakarta selatan",ChIJx7JuK6HzaS4RmwoaiswInGQ,Alfamart,ChIJx7JuK6HzaS4RmwoaiswInGQ,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,471
alfamart jl. kemuning (1mu1),4.6,193,-6.2732023,106.8474613,"jl. kemuning raya no.33, rt.6/rw.6, pejaten tim., kota jakarta selatan",ChIJeawFH9TzaS4RZra6zTDuY0I,Alfamart,ChIJeawFH9TzaS4RZra6zTDuY0I,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,472
alfamart,4.4,230,-6.2768681,106.8415746,"jl. pejaten raya no.20 a, rt.10/rw.2, kel, kota jakarta selatan",ChIJEyrhCkDyaS4RLgCbuqlGxn0,Alfamart,ChIJEyrhCkDyaS4RLgCbuqlGxn0,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,473
alfamart,4.2,157,-6.2891661,106.8244073,"jl. taman margasatwa raya kel no.10, rt.6/rw.1, ragunan, kota jakarta selatan",ChIJVZzZrgTyaS4RYhrqRJPSDok,Alfamart,ChIJVZzZrgTyaS4RYhrqRJPSDok,Ragunan,Pasar Minggu,Kota Jakarta Selatan,474
alfamart,3.9,8,-6.2856815,106.8292432,"jl. jati murni kel, rt.2/rw.7, jati padang, kota jakarta selatan",ChIJX8wPvV_zaS4Ruq74v4FNBtI,Alfamart,ChIJX8wPvV_zaS4Ruq74v4FNBtI,Jati Padang,Pasar Minggu,Kota Jakarta Selatan,475
alfamart,2.8,15,-6.3022797,106.8264828,"jl. kebagusan raya kel, rt.8/rw.7, kebagusan, kota jakarta selatan",ChIJ6zo-yIjtaS4R1-aDHKJFY0E,Alfamart,ChIJ6zo-yIjtaS4R1-aDHKJFY0E,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,476
alfamart,3.8,20,-6.2416207,106.7563085,"jl. m. saidi no. 37, rt. 004 / 001 kel, rt.7/rw.5, petukangan sel., kota jakarta selatan",ChIJHWXiNejwaS4ROduEiEdqDvs,Alfamart,ChIJHWXiNejwaS4ROduEiEdqDvs,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,522
alfamart,4.8,8,-6.2466634,106.7620832,"jl.ulujami raya no 86 rt 1/4 kel, rw.7, ulujami, kota jakarta selatan",ChIJiZF3MRHxaS4RMkLi-3sXAfI,Alfamart,ChIJiZF3MRHxaS4RMkLi-3sXAfI,Ulujami,Pesanggrahan,Kota Jakarta Selatan,523
alfamart,0.0,0,-6.2373959,106.7584582,"jl. ciledug raya kel no.2, rt.13/rw.002, petukangan utara, kota jakarta selatan",ChIJ-agkUa3xaS4RDzBJWhZ9pAQ,Alfamart,ChIJ-agkUa3xaS4RDzBJWhZ9pAQ,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,524
sumber alfaria trijaya. pt (alfamart),0.0,0,-6.2351522,106.7576759,"mampang prpt. jl. kostrad pusri no.42, rt.5/rw.4, petukangan utara, kota jakarta selatan",ChIJTfcbXMPwaS4RUTsckpjrLio,Alfamart,ChIJTfcbXMPwaS4RUTsckpjrLio,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,525
alfamart,4.3,83,-6.2262738,106.7574297,"jl. palem v no.29a, rt.3/rw.008 kel, petukangan utara, kota jakarta selatan",ChIJbZxuR87waS4RypdX0qDk-Ss,Alfamart,ChIJbZxuR87waS4RypdX0qDk-Ss,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,526
alfamart,4.1,61,-6.2333072,106.7605881,"jl. swadarma raya kel no.24, rt.18/rw.8, ulujami, kota jakarta selatan",ChIJiThZFNvwaS4RTbh3WkNuQRc,Alfamart,ChIJiThZFNvwaS4RTbh3WkNuQRc,Ulujami,Pesanggrahan,Kota Jakarta Selatan,527
alfamart,4.4,228,-6.2498001,106.7567651,"jl. merpati raya no.1, rt.3/rw.6, pesanggrahan, kota jakarta selatan",ChIJfTNH2u_waS4RfAA7VP4nhgA,Alfamart,ChIJfTNH2u_waS4RfAA7VP4nhgA,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan,528
alfamart,4.1,78,-6.2276746,106.7604631,"jl. swadarma raya kel no.9, rt.9/rw.8, ulujami, kota jakarta selatan",ChIJUXhI3AzxaS4RwEQ8G0z8fnE,Alfamart,ChIJUXhI3AzxaS4RwEQ8G0z8fnE,Ulujami,Pesanggrahan,Kota Jakarta Selatan,529
alfamart ulujami perdatam 2,4.4,278,-6.2415652,106.763046,"jl. ulujami raya no.37, rt.11/rw.5, ulujami, kota jakarta selatan",ChIJxVlcmuXxaS4RuKkkG0FzqEg,Alfamart,ChIJxVlcmuXxaS4RuKkkG0FzqEg,Ulujami,Pesanggrahan,Kota Jakarta Selatan,530
alfamart,4.1,13,-6.2562549,106.7620386,"jl. bintaro permai no.03b, rt.5/rw.2, pesanggrahan, kota jakarta selatan",ChIJd_TogY_xaS4Rr4fIDW9btxc,Alfamart,ChIJd_TogY_xaS4Rr4fIDW9btxc,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan,531
alfamart,4.5,287,-6.2583827,106.7680629,"jl. rc. veteran raya no.17h, rt.4/rw.4, bintaro, kota jakarta selatan",ChIJ19nrzXjxaS4R0lQ2di-0Tl4,Alfamart,ChIJ19nrzXjxaS4R0lQ2di-0Tl4,Bintaro,Pesanggrahan,Kota Jakarta Selatan,532
alfamart,4.5,194,-6.2746611,106.7633277,"jl. rc veteran i rt 004, rt.4/rw.7, bintaro, kota jakarta selatan",ChIJT3CjyLrxaS4R7JM0n40maFA,Alfamart,ChIJT3CjyLrxaS4R7JM0n40maFA,Bintaro,Pesanggrahan,Kota Jakarta Selatan,533
alfamart,4.4,96,-6.2609176,106.7672296,"jl. rc. veteran raya no.8, rt.10/rw.10, bintaro, kota jakarta selatan",ChIJAcbTg1XwaS4RG9XNozvVjE4,Alfamart,ChIJAcbTg1XwaS4RG9XNozvVjE4,Bintaro,Pesanggrahan,Kota Jakarta Selatan,534
alfamart,4.3,107,-6.2650903,106.7661347,"jl. rc. veteran raya no.3, rt.9/rw.1, bintaro, kota jakarta selatan",ChIJfQbLC1TwaS4R2VS9ArUGtyk,Alfamart,ChIJfQbLC1TwaS4R2VS9ArUGtyk,Bintaro,Pesanggrahan,Kota Jakarta Selatan,535
alfamart,3.9,10,-6.2633835,106.7634433,"jl. depsos raya no.20, rt.7/rw.9, bintaro, kota jakarta selatan",ChIJ6_849HLxaS4RGmSP-2LIumQ,Alfamart,ChIJ6_849HLxaS4RGmSP-2LIumQ,Bintaro,Pesanggrahan,Kota Jakarta Selatan,536
alfamart kesehatan raya dekat sari indah,0.0,0,-6.2706111,106.7594005,"circle k kesehatan, jl. kesehatan raya jl. rw. papan, rt.3/rw.6, bintaro, south jakarta city",ChIJi1XDcvTxaS4RTcqRw8n3ytE,Alfamart,ChIJi1XDcvTxaS4RTcqRw8n3ytE,Bintaro,Pesanggrahan,Kota Jakarta Selatan,537
alfamart kesehatan bintaro,4.5,359,-6.2709786,106.7638361,"jl. kesehatan raya, rt.1/rw.11, bintaro, kota jakarta selatan",ChIJJ1GSGk7waS4RaM29vu-XutM,Alfamart,ChIJJ1GSGk7waS4RaM29vu-XutM,Bintaro,Pesanggrahan,Kota Jakarta Selatan,538
pt. sumber alfaria trijaya (alfamart),0.0,0,-6.2756386,106.762513,"jl. rc. veteran raya no.16, rt.3/rw.1, bintaro, kota jakarta selatan",ChIJ6w2CLUnwaS4RyI1aYbJcdTg,Alfamart,ChIJ6w2CLUnwaS4RyI1aYbJcdTg,Bintaro,Pesanggrahan,Kota Jakarta Selatan,539
alfamart,4.1,21,-6.2742709,106.7549809,"jl. bintaro permai raya no.14 rt 4/3, rt.11/rw.11, bintaro, kota jakarta selatan",ChIJxRzCGnjxaS4RHQMj-rsrhgg,Alfamart,ChIJxRzCGnjxaS4RHQMj-rsrhgg,Bintaro,Pesanggrahan,Kota Jakarta Selatan,540
alfamart,0.0,0,-6.2698691,106.7545909,"jl. mura raya no.7, rt.14/rw.8, bintaro, south jakarta city",ChIJy7Tf1pvxaS4RaY5OqcLjQBI,Alfamart,ChIJy7Tf1pvxaS4RaY5OqcLjQBI,Bintaro,Pesanggrahan,Kota Jakarta Selatan,541
alfamart ciledug pesanggrahan,4.7,3,-6.2363047,106.7479354,"jl. ciledug raya no.3f, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJf5s9qDHxaS4RWnBj2p2aQVc,Alfamart,ChIJf5s9qDHxaS4RWnBj2p2aQVc,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,542
alfamart,4.2,121,-6.2350886,106.7512863,"jl. masjid darul falah kel no.4a, rt.3/rw.2, petukangan utara, kota jakarta selatan",ChIJu7akxyTxaS4RsElEKAH5zmI,Alfamart,ChIJu7akxyTxaS4RsElEKAH5zmI,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,543
alfamart,5.0,1,-6.2427534,106.7520614,"jl. kemajuan kel no.48, rt.6/rw.6, petukangan sel., kota jakarta selatan",ChIJO5o704LxaS4RopukQoSoSlU,Alfamart,ChIJO5o704LxaS4RopukQoSoSlU,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,544
alfamart,4.4,189,-6.2364448,106.7524101,"jl. ciledug raya no. 10a, rt. 002/003 kel, rt.2/rw.3, petukangan utara, kota jakarta selatan",ChIJyQtTMjnxaS4RAmG4Z9miTuU,Alfamart,ChIJyQtTMjnxaS4RAmG4Z9miTuU,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,545
alfamart,4.4,125,-6.2458404,106.7519896,"jl. damai raya kel no.2, rt.9/rw.5, petukangan sel., kota jakarta selatan",ChIJCZ41mAzxaS4RmvfdRLwHuNU,Alfamart,ChIJCZ41mAzxaS4RmvfdRLwHuNU,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,546
alfamart,4.3,45,-6.2430094,106.748566,"jl. inpres no.54, kel no.02, rt.14/rw.2, petukangan sel., kota jakarta selatan",ChIJ3ea0GOvwaS4RUn2P0PG59CU,Alfamart,ChIJ3ea0GOvwaS4RUn2P0PG59CU,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,547
alfamart budi luhur,4.7,3,-6.2363032,106.7479061,"jl. ciledug raya no.22, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJZ3iYT7PxaS4RlMn9hgZzoXA,Alfamart,ChIJZ3iYT7PxaS4RlMn9hgZzoXA,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,548
alfamart,4.2,220,-6.230082,106.7457079,"jl. h. muchtar raya rt 05/1 kel, rt.5/rw.1, petukangan utara, kota jakarta selatan",ChIJ04xV4tLxaS4RJ5m-u5L84Po,Alfamart,ChIJ04xV4tLxaS4RJ5m-u5L84Po,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,549
alfamart,0.0,0,-6.2260319,106.7445316,"jl. h. muchtar raya kel, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJU2gAqwDxaS4Ri6ZzCqxukos,Alfamart,ChIJU2gAqwDxaS4Ri6ZzCqxukos,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,550
outlet binaan alfamart,0.0,0,-6.2273784,106.7526256,"jl. masjid darul falah no.8, rw.3, petukangan utara, kota jakarta selatan",ChIJvajR18jwaS4RsJDl7rn-tu8,Alfamart,ChIJvajR18jwaS4RsJDl7rn-tu8,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,551
alfamart h. muchtar 2,4.5,235,-6.2260342,106.7445134,"jl. h. muchtar raya no.41, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJT6yVZrbwaS4RgDyhIXMu-qo,Alfamart,ChIJT6yVZrbwaS4RgDyhIXMu-qo,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,552
alfamart,3.0,1,-6.2303643,106.8218469,"jl. guru mughni kel no.12, rt.1, kuningan, kuningan tim., kota jakarta selatan",ChIJR3_-W0XzaS4Ra2KJ49HgobM,Alfamart,ChIJR3_-W0XzaS4Ra2KJ49HgobM,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,580
alfamart,4.8,5,-6.226305,106.8191669,"apartemen taman semanggi, jl. akri kel no.136, rt.8/rw.2, karet semanggi, kota jakarta selatan",ChIJZSNypFjzaS4RiqX0yBCekAw,Alfamart,ChIJZSNypFjzaS4RiqX0yBCekAw,Karet Semanggi,Setiabudi,Kota Jakarta Selatan,581
alfamart guru mugni 2,3.8,25,-6.2304158,106.8213373,"jl. peltu rahmat sidup no.7 kuningan rt.1, rt.1, rt.1, kuningan, kuningan tim., kota jakarta selatan",ChIJ7z1SCOPzaS4RUqc62WYc7_E,Alfamart,ChIJ7z1SCOPzaS4RUqc62WYc7_E,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,582
alfamart satrio,4.7,12,-6.2256225,106.8301711,"jl. prof. dr. satrio no.9, rt.7/rw.2, kuningan, kuningan tim., kota jakarta selatan",ChIJRSP9X8HzaS4ROIFGu7jBrKg,Alfamart,ChIJRSP9X8HzaS4ROIFGu7jBrKg,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,583
alfamart,4.7,11,-6.2189325,106.8302356,"jl.hr. rasuna said kav. 3 - 5 kel, rt.6/rw.7, kuningan, setia budi, kota jakarta selatan",ChIJXVCj6unzaS4R3_PYMijRI8o,Alfamart,ChIJXVCj6unzaS4R3_PYMijRI8o,Setia Budi,Setiabudi,Kota Jakarta Selatan,584
alfamart,5.0,3,-6.2392783,106.832538,"jl. gatot subroto no.kav 56, rt.1/rw.4, kuningan tim., kota jakarta selatan",ChIJXb2FxfXzaS4RMmmtYeQEE18,Alfamart,ChIJXb2FxfXzaS4RMmmtYeQEE18,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,585
alfamart,2.6,5,-6.216808,106.8179903,"jl. jenderal sudirman kel no.kav. 45-46, rt.3/rw.4, setia budi, kota jakarta selatan",ChIJM7-EqKr2aS4Rv5IqHeB_HY0,Alfamart,ChIJM7-EqKr2aS4Rv5IqHeB_HY0,Setia Budi,Setiabudi,Kota Jakarta Selatan,586
alfamart,0.0,0,-6.22884,106.83263,"ariobimo sentral, jl. h. r. rasuna said no.kel, rt.1/rw.2, kuningan, kuningan tim., kota jakarta selatan",ChIJj_61hA3zaS4RYO2Bom0a2e0,Alfamart,ChIJj_61hA3zaS4RYO2Bom0a2e0,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,587
alfamart,4.3,66,-6.216338,106.8203685,"jl. bek murad no.7, rt.8/rw.001 kel, kuningan, karet kuningan, kota jakarta selatan",ChIJqxVWcJX1aS4RUAMlnS81uJM,Alfamart,ChIJqxVWcJX1aS4RUAMlnS81uJM,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,588
alfamart,4.3,151,-6.216512,106.8278755,"jl. anggrek 3 kel no.25 b, rt.19/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJd8d5kgf0aS4RZrS7fXlU-kg,Alfamart,ChIJd8d5kgf0aS4RZrS7fXlU-kg,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,589
alfamart,4.0,1,-6.2130459,106.825213,"jl. karet belakang barat jl. karbela no.kel, rt.1/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJg9H4zDH1aS4Rm3_YlVTAJaY,Alfamart,ChIJg9H4zDH1aS4Rm3_YlVTAJaY,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,590
alfamart setiabudibarat,5.0,1,-6.2104934,106.8230285,"jl. setiabudi raya no.2, rw.2, kuningan, kota jakarta selatan",ChIJRScsryb1aS4RlODMjqPRKNU,Alfamart,ChIJRScsryb1aS4RlODMjqPRKNU,Kuningan,Setiabudi,Kota Jakarta Selatan,591
alfamart,4.3,263,-6.2138855,106.8266392,"jl. karet belakang i no.2, rt.3/rw.4, kuningan, karet, kota jakarta selatan",ChIJUyMhTgb0aS4RgL8lQLR7f34,Alfamart,ChIJUyMhTgb0aS4RgL8lQLR7f34,Karet,Setiabudi,Kota Jakarta Selatan,592
sumber alfaria trijaya. pt (alfamart),3.0,1,-6.2136259,106.8206906,"jl. penjernihan i no.10, rt.4/rw.2, kuningan, karet, kota jakarta selatan",ChIJo-s9oAH0aS4RVJ8YUgAM_DY,Alfamart,ChIJo-s9oAH0aS4RVJ8YUgAM_DY,Karet,Setiabudi,Kota Jakarta Selatan,593
alfamart karbela 3,4.3,25,-6.2092301,106.8266949,"jl. setia budi tengah no.5, rt.1/rw.1, kuningan, kota jakarta selatan",ChIJNYn7SAf0aS4RXmIS9qwhxQU,Alfamart,ChIJNYn7SAf0aS4RXmIS9qwhxQU,Kuningan,Setiabudi,Kota Jakarta Selatan,594
alfamart karbela 2,3.8,5,-6.2154088,106.8281067,"jl. karbela, gg. anggrek xii kel no.10, rt.18/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJAy-tiaj1aS4RDnaS0bHpQiw,Alfamart,ChIJAy-tiaj1aS4RDnaS0bHpQiw,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,595
alfamart,0.0,0,-6.213906,106.831112,"jl. h. r. rasuna said no.kav. 3, rt.3/rw.5, setia budi, kota jakarta selatan",ChIJj0q3Toz1aS4RmEbgm7uw19A,Alfamart,ChIJj0q3Toz1aS4RmEbgm7uw19A,Setia Budi,Setiabudi,Kota Jakarta Selatan,596
alfamart bakrie tower,4.7,6,-6.2193385,106.8344896,"bakrie tower, jl. epicentrum utama raya no.2, rt.2/rw.5, karet kuningan, south jakarta city",ChIJW44xTg70aS4RnoQoC3ewjZY,Alfamart,ChIJW44xTg70aS4RnoQoC3ewjZY,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,597
alfamart menteng atas selatan 3,3.5,8,-6.2177142,106.8386021,"qrjq+wc9, rt.9/rw.4, menteng atas, south jakarta city",ChIJ3YwKPTbzaS4RVeL7N3tKQps,Alfamart,ChIJ3YwKPTbzaS4RVeL7N3tKQps,Menteng Atas,Setiabudi,Kota Jakarta Selatan,598
alfamart pasar manggis,4.8,5,-6.2140038,106.8427878,"jl. payakumbuh no.56, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJ41SXHGn1aS4R33isZf_v_DY,Alfamart,ChIJ41SXHGn1aS4R33isZf_v_DY,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,599
alfamart minangkabau,4.5,146,-6.2125368,106.8445336,"jl. minangkabau barat no.2, rw.10, ps. manggis, kota jakarta selatan",ChIJ2wTpYf71aS4RoHjLXsoGgMw,Alfamart,ChIJ2wTpYf71aS4RoHjLXsoGgMw,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,600
alfamart,3.8,6,-6.2172074,106.8442193,"jl.dr. saharjo no. 96, kel no.1, rt.1/rw.7, menteng atas, kota jakarta selatan",ChIJpTDO7ojzaS4Rr4Rj2cGIbD4,Alfamart,ChIJpTDO7ojzaS4Rr4Rj2cGIbD4,Menteng Atas,Setiabudi,Kota Jakarta Selatan,601
alfamart muria tanjakan,4.6,35,-6.2119276,106.8380365,"jl. muria tanjakan gg. c2 no.6, rt.1/rw.12, ps. manggis, kota jakarta selatan",ChIJ5Si0x671aS4RNBFEQK-tApQ,Alfamart,ChIJ5Si0x671aS4RNBFEQK-tApQ,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,602
alfamart sawah lunto,4.6,169,-6.2140088,106.842788,"11, jl. minangkabau barat no.58d, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJaSlK6PT1aS4RrBHGJkrlQ1k,Alfamart,ChIJaSlK6PT1aS4RrBHGJkrlQ1k,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,603
alfamart,3.7,18,-6.210939,106.8421901,"jl. menteng wadas timur no. 12, kel no.01, rt.2/rw.1, ps. manggis, kota jakarta selatan",ChIJ65NqKXP0aS4R5fP1Zj0JGls,Alfamart,ChIJ65NqKXP0aS4R5fP1Zj0JGls,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,604
alfamart mwtm (k795),4.4,5,-6.2109303,106.8421876,"jl. menteng wadas timur no.18b, rt.9/rw.1, ps. manggis, kota jakarta selatan",ChIJH1n1T3P0aS4R6agOTLlpnCg,Alfamart,ChIJH1n1T3P0aS4R6agOTLlpnCg,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,605
alfamart,4.4,131,-6.2086877,106.8245274,"jl. setia budi barat no.5, rt. 004/003, rt.5/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJuTCdkAT0aS4RNniucbDH9dc,Alfamart,ChIJuTCdkAT0aS4RNniucbDH9dc,Setia Budi,Setiabudi,Kota Jakarta Selatan,606
alfamart menteng atas,5.0,3,-6.2140737,106.8402247,"jl. menteng atas no.9, rw.12, kuningan, pasar manggis, south jakarta city",ChIJ9zeEzdD1aS4Rcj8jslVXWzQ,Alfamart,ChIJ9zeEzdD1aS4Rcj8jslVXWzQ,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,607
alfamart rasamala,5.0,2,-6.234524,106.839845,"jl. rasamala raya no.29, rt.1/rw.9, menteng dalam, kota jakarta selatan",ChIJEYL_Dc7zaS4RB34juQUJWKA,Alfamart,ChIJEYL_Dc7zaS4RB34juQUJWKA,Menteng Dalam,Tebet,Kota Jakarta Selatan,642
alfamart,4.3,68,-6.2295531,106.8467864,"jl dr soepomo sh no 73d menten, rt.2/rw.15, menteng dalam, kota jakarta selatan",ChIJFRyV05PzaS4RMYjyqWOO87o,Alfamart,ChIJFRyV05PzaS4RMYjyqWOO87o,Menteng Dalam,Tebet,Kota Jakarta Selatan,643
alfamart,4.4,43,-6.2339941,106.8496706,"jl. tebet barat, no. iv, no. 7, rt. 016 / 04, kel, rt.16/rw.2, tebet bar., kota jakarta selatan",ChIJ9Vwe-pbzaS4RRlQmSFdW96A,Alfamart,ChIJ9Vwe-pbzaS4RRlQmSFdW96A,Tebet Barat,Tebet,Kota Jakarta Selatan,644
alfamart abdullah syafei,4.3,56,-6.2233659,106.8491521,"jl. kh. abdullah syafei no.27, kel no.01, rt.4/rw.1, manggarai sel., kota jakarta selatan",ChIJAUMc7Y7zaS4RgN_gPmZvDbU,Alfamart,ChIJAUMc7Y7zaS4RgN_gPmZvDbU,Manggarai Selatan,Tebet,Kota Jakarta Selatan,645
alfamart,4.4,115,-6.2296444,106.8533086,"jl. tebet raya no.10a, rt.9/rw.4 kel, tebet tim., kota jakarta selatan",ChIJrwK7gpDzaS4RiLpXd52lzmk,Alfamart,ChIJrwK7gpDzaS4RiLpXd52lzmk,Tebet Timur,Tebet,Kota Jakarta Selatan,646
alfamart,4.2,247,-6.2321153,106.8526155,"jl. tebet timur raya kel no.10a, rw.5, tebet tim., kota jakarta selatan",ChIJvxCSrJDzaS4RKB-Id--kE3M,Alfamart,ChIJvxCSrJDzaS4RKB-Id--kE3M,Tebet Timur,Tebet,Kota Jakarta Selatan,647
alfamart,4.3,21,-6.2349423,106.8570767,"jl. tebet timur dalam raya kel no.9, rt.5/rw.6, tebet tim., kota jakarta selatan",ChIJHxShupTzaS4Rfd_GHD6Fkqw,Alfamart,ChIJHxShupTzaS4Rfd_GHD6Fkqw,Tebet Timur,Tebet,Kota Jakarta Selatan,648
